CustomerID,TotalSpent,QuantityPurchased,Frequency,Cluster,CustomerGroup
979122,998.0066724999999,18,2,1,High Value
979123,303.2581802,5,1,2,Loyal
979126,73.41478684,1,1,0,Occasional
979134,555.8105857,9,1,2,Loyal
979153,624.8345161,7,1,2,Loyal
979163,820.5452747,9,1,2,Loyal
979194,216.4805061,3,1,0,Occasional
979196,133.245771,5,1,0,Occasional
979201,489.3680271,6,1,2,Loyal
979218,367.1507472,4,1,2,Loyal
979234,45.30449946,2,1,0,Occasional
979237,618.6488186,7,1,2,Loyal
979242,433.3870159,8,1,2,Loyal
979261,609.9554483,8,1,2,Loyal
979275,375.081889,6,1,2,Loyal
979282,289.6960307,6,1,2,Loyal
979283,78.55989839,2,1,0,Occasional
979305,178.830403,5,1,0,Occasional
979313,17.26175406,1,1,0,Occasional
979318,408.2306945,8,1,2,Loyal
979320,215.6038065,5,1,0,Occasional
979353,259.2105267,3,1,0,Occasional
979357,152.5926035,2,1,0,Occasional
979362,59.90626231,1,1,0,Occasional
979375,290.7540308,5,1,2,Loyal
979410,167.3201657,8,1,2,Loyal
979416,443.9253846,6,1,2,Loyal
979417,71.94886232,1,1,0,Occasional
979429,229.7338614,8,1,2,Loyal
979431,531.8248518,8,1,2,Loyal
979446,158.8368649,4,1,0,Occasional
979453,268.2118781,7,1,2,Loyal
979467,246.0243284,5,1,0,Occasional
979498,478.890613,6,1,2,Loyal
979500,1019.3586595,13,2,1,High Value
979511,116.2763094,6,1,0,Occasional
979516,418.8871265,9,1,2,Loyal
979534,362.8678386,8,1,2,Loyal
979542,49.52414959,1,1,0,Occasional
979551,137.0535423,5,1,0,Occasional
979558,99.83147913,2,1,0,Occasional
979572,137.1749298,4,1,0,Occasional
979584,129.0195611,5,1,0,Occasional
979587,142.1593089,3,1,0,Occasional
979591,167.4024382,3,1,0,Occasional
979594,399.627565,5,1,2,Loyal
979622,523.7127285,9,1,2,Loyal
979633,57.60027122,1,1,0,Occasional
979643,619.7885037,7,1,2,Loyal
979649,466.8186022,7,1,2,Loyal
979653,760.0091925,8,1,2,Loyal
979655,329.68723378,5,2,1,High Value
979656,186.7975338,4,1,0,Occasional
979666,537.6626926,9,1,2,Loyal
979681,526.4466501,7,1,2,Loyal
979683,157.3912365,6,1,0,Occasional
979688,393.7203623,8,1,2,Loyal
979689,159.0596248,2,1,0,Occasional
979697,102.6903964,9,1,2,Loyal
979703,262.230808,6,1,2,Loyal
979706,672.8838113,8,1,2,Loyal
979721,248.8726658,7,1,2,Loyal
979726,65.65852154,1,1,0,Occasional
979731,534.3085809,8,1,2,Loyal
979740,497.8690647,6,1,2,Loyal
979743,645.5132771,8,1,2,Loyal
979751,184.0517602,7,1,2,Loyal
979756,307.5028573,4,1,0,Occasional
979757,339.485508,4,1,0,Occasional
979778,219.181133,4,1,0,Occasional
979785,183.5664073,9,1,2,Loyal
979793,201.3528248,5,2,1,High Value
979806,236.0703044,6,1,2,Loyal
979808,32.80192814,3,1,0,Occasional
979812,177.3700424,3,1,0,Occasional
979830,320.1131781,9,1,2,Loyal
979856,577.130411,10,2,1,High Value
979861,81.41668062,1,1,0,Occasional
979871,520.0803982,6,1,2,Loyal
979893,564.6704145,7,1,2,Loyal
979905,419.2720362,7,1,2,Loyal
979934,111.4744404,9,1,2,Loyal
979942,169.2558294,3,1,0,Occasional
980001,325.600404,9,1,2,Loyal
980011,216.3498482,3,1,0,Occasional
980038,124.7812845,7,1,0,Occasional
980039,530.3516951,7,1,2,Loyal
980051,514.4764827,7,1,2,Loyal
980072,1636.1961107,23,3,1,High Value
980095,255.5929084,4,1,0,Occasional
980103,11.9123383,1,1,0,Occasional
980152,320.4586007,9,1,2,Loyal
980154,213.3707489,3,1,0,Occasional
980157,74.70151277,2,1,0,Occasional
980161,125.3028782,3,1,0,Occasional
980168,314.4347992,9,1,2,Loyal
980173,836.0969047,9,1,2,Loyal
980187,18.8596482,2,1,0,Occasional
980206,69.60702346,4,1,0,Occasional
980213,332.97166384,7,2,1,High Value
980234,182.0556375,5,1,0,Occasional
980243,142.9311743,8,1,2,Loyal
980251,196.8192701,5,1,0,Occasional
980257,97.41287947,2,1,0,Occasional
980282,128.5480587,3,1,0,Occasional
980283,61.72943532,1,1,0,Occasional
980300,256.0414194,4,1,0,Occasional
980301,378.0674163,5,1,2,Loyal
980307,129.6812844,3,1,0,Occasional
980328,139.1163298,2,1,0,Occasional
980331,189.5394284,3,1,0,Occasional
980333,47.36040728,3,1,0,Occasional
980338,80.54807691,7,1,0,Occasional
980339,134.7237435,3,1,0,Occasional
980344,193.7711521,3,1,0,Occasional
980381,88.05958936,4,1,0,Occasional
980384,84.16981599,1,1,0,Occasional
980387,386.0172402,7,1,2,Loyal
980389,45.70786989,3,1,0,Occasional
980390,186.3235305,3,1,0,Occasional
980407,430.1250695,9,1,2,Loyal
980410,411.0546441,9,1,2,Loyal
980423,177.7488772,6,1,0,Occasional
980427,587.7257324,7,1,2,Loyal
980432,626.1013854,9,1,2,Loyal
980442,740.2167444,9,1,2,Loyal
980445,34.07377203,1,1,0,Occasional
980446,55.25108812,6,1,0,Occasional
980447,284.0250655,8,1,2,Loyal
980448,38.21922972,1,1,0,Occasional
980471,244.11262295,3,2,1,High Value
980472,29.77588863,2,1,0,Occasional
980498,262.6296954,5,1,0,Occasional
980512,451.5739717,6,1,2,Loyal
980524,211.65443165,3,2,1,High Value
980525,164.9046389,7,1,2,Loyal
980533,732.7533865,9,1,2,Loyal
980535,151.4956928,8,1,2,Loyal
980542,63.26046834,2,1,0,Occasional
980543,179.5565016,3,1,0,Occasional
980551,418.3956353,6,1,2,Loyal
980553,100.3044871,6,1,0,Occasional
980567,83.11661556,1,1,0,Occasional
980575,150.7032267,2,1,0,Occasional
980577,480.0477734,8,1,2,Loyal
980589,136.1846323,3,1,0,Occasional
980590,153.1846672,8,1,2,Loyal
980594,120.3742592,5,1,0,Occasional
980595,446.9826527,6,1,2,Loyal
980605,64.47059739,2,1,0,Occasional
980606,128.3609679,8,1,2,Loyal
980653,238.3901236,7,1,2,Loyal
980664,144.0322988,2,1,0,Occasional
980670,246.5202544,4,1,0,Occasional
980684,211.2419194,5,1,0,Occasional
980700,195.9366879,8,1,2,Loyal
980701,174.3654608,5,1,0,Occasional
980706,241.5414836,4,1,0,Occasional
980733,418.6370418,8,1,2,Loyal
980740,475.1871723,9,1,2,Loyal
980746,49.69769612,3,1,0,Occasional
980765,131.1131735,6,1,0,Occasional
980800,116.5953312,7,1,0,Occasional
980806,304.0244844,6,1,2,Loyal
980807,294.7689797,6,1,2,Loyal
980814,136.3698213,2,1,0,Occasional
980844,112.9219395,7,1,0,Occasional
980864,187.51345576,8,2,1,High Value
980869,293.7757899,8,1,2,Loyal
980872,194.0379398,3,1,0,Occasional
980877,147.7219756,7,1,2,Loyal
980879,358.8110637,8,1,2,Loyal
980892,281.238407,5,1,2,Loyal
980903,184.0447477,3,1,0,Occasional
980904,470.9806597,6,1,2,Loyal
980911,179.630925,6,1,0,Occasional
980913,71.51455712,6,1,0,Occasional
980915,476.7907102,7,1,2,Loyal
980921,75.90032053,4,1,0,Occasional
980926,173.3214579,5,1,0,Occasional
980929,147.3809208,2,1,0,Occasional
980932,639.4150051,8,1,2,Loyal
980955,83.14574652,2,1,0,Occasional
980959,400.1803266,7,1,2,Loyal
981004,162.0758392,9,1,2,Loyal
981009,141.066384,7,1,2,Loyal
981018,446.7014652,7,1,2,Loyal
981029,67.96827219,1,1,0,Occasional
981036,219.8180869,5,1,0,Occasional
981044,76.85139409,1,1,0,Occasional
981055,32.60560886,1,1,0,Occasional
981060,119.6525643,2,1,0,Occasional
981070,259.6244954,5,1,0,Occasional
981075,155.331513,3,1,0,Occasional
981082,282.1824771,9,1,2,Loyal
981085,53.12679723,5,1,0,Occasional
981101,73.50573633,3,1,0,Occasional
981113,234.5103492,8,1,2,Loyal
981116,155.8319654,6,1,0,Occasional
981138,558.5552951,16,2,1,High Value
981158,489.5076483,7,1,2,Loyal
981185,19.27531589,1,1,0,Occasional
981189,212.5849075,3,1,0,Occasional
981196,231.942586,3,1,0,Occasional
981208,77.46177271,6,1,0,Occasional
981209,196.7894507,6,1,0,Occasional
981214,151.2605207,3,1,0,Occasional
981219,50.33219265,3,1,0,Occasional
981220,149.1003206,2,1,0,Occasional
981231,634.5590348,8,1,2,Loyal
981236,519.8221185,7,1,2,Loyal
981255,538.2648755,6,1,2,Loyal
981278,9.036663899,1,1,0,Occasional
981285,629.9553324,9,1,2,Loyal
981290,415.7068613,5,1,2,Loyal
981300,227.4737234,7,1,2,Loyal
981329,44.35438748,1,1,0,Occasional
981338,15.53806495,1,1,0,Occasional
981341,278.223768,6,1,2,Loyal
981351,292.1024383,4,1,0,Occasional
981352,183.5954262,9,1,2,Loyal
981357,291.0885463,5,1,2,Loyal
981358,331.1740289,8,1,2,Loyal
981369,117.3860295,9,1,2,Loyal
981412,45.70710994,3,1,0,Occasional
981423,35.84148525,1,1,0,Occasional
981424,470.9300802,5,1,2,Loyal
981455,448.1006726,7,1,2,Loyal
981458,32.88226062,3,1,0,Occasional
981459,322.4585693,6,1,2,Loyal
981465,762.7390968,13,2,1,High Value
981475,324.7861961,6,1,2,Loyal
981477,250.1472569,4,1,0,Occasional
981489,247.6064701,3,1,0,Occasional
981494,35.06835037,1,1,0,Occasional
981500,371.5670188,9,1,2,Loyal
981505,172.5906764,2,1,0,Occasional
981522,420.8759587,5,1,2,Loyal
981524,37.07572934,1,1,0,Occasional
981525,499.9794673,7,1,2,Loyal
981538,45.19607017,4,1,0,Occasional
981552,118.7169745,2,1,0,Occasional
981556,158.3486847,5,1,0,Occasional
981557,53.22552422,3,1,0,Occasional
981565,390.0765648,7,1,2,Loyal
981588,119.272723,3,1,0,Occasional
981604,289.6146972,9,1,2,Loyal
981622,56.07914505,4,1,0,Occasional
981641,366.7736252,9,1,2,Loyal
981660,114.0631255,2,1,0,Occasional
981691,735.9667755,9,1,2,Loyal
981725,384.7079706,7,1,2,Loyal
981770,122.3548273,2,1,0,Occasional
981772,570.7487604,7,1,2,Loyal
981773,97.2671021,4,1,0,Occasional
981782,589.5955195,9,1,2,Loyal
981783,577.7372902,6,1,2,Loyal
981794,256.001918,5,1,0,Occasional
981802,126.3518208,4,1,0,Occasional
981827,523.3794002,7,1,2,Loyal
981829,445.9622252,6,1,2,Loyal
981834,63.97619825,1,1,0,Occasional
981839,244.999605,9,1,2,Loyal
981853,162.9954262,2,1,0,Occasional
981858,430.9147782,8,1,2,Loyal
981859,98.42624514,5,1,0,Occasional
981869,545.2365168,9,1,2,Loyal
981883,86.42410247,9,1,2,Loyal
981893,339.0461511,4,1,0,Occasional
981902,753.8727094999999,12,2,1,High Value
981911,614.6122211,9,1,2,Loyal
981940,133.2793572,2,1,0,Occasional
981947,378.8224861,8,1,2,Loyal
981949,598.831341,8,1,2,Loyal
981950,262.0806726,4,1,0,Occasional
981955,476.43505927,9,2,1,High Value
981961,255.7469099,5,1,0,Occasional
981973,249.019573,6,1,2,Loyal
981976,584.2959056,7,1,2,Loyal
981986,55.1861526,1,1,0,Occasional
982024,58.93304463,5,1,0,Occasional
982076,162.8103583,3,1,0,Occasional
982100,15.27434841,1,1,0,Occasional
982113,58.34621389,1,1,0,Occasional
982127,90.81406716,5,1,0,Occasional
982148,208.5513246,3,1,0,Occasional
982150,337.6283032,5,1,2,Loyal
982159,325.5687178,9,1,2,Loyal
982165,423.6471978,9,1,2,Loyal
982186,146.8486162,3,1,0,Occasional
982194,275.6234305,3,1,0,Occasional
982197,72.66686716,6,1,0,Occasional
982198,219.8256646,3,1,0,Occasional
982208,332.3829011,4,1,0,Occasional
982211,202.6742126,5,1,0,Occasional
982212,57.7420196,6,1,0,Occasional
982225,33.58893375,2,1,0,Occasional
982242,283.3358123,9,1,2,Loyal
982244,606.7472666,7,1,2,Loyal
982249,92.31838055,1,1,0,Occasional
982253,457.9735787,5,1,2,Loyal
982273,294.4035597,6,1,2,Loyal
982283,523.3296292,6,1,2,Loyal
982295,244.1905972,4,1,0,Occasional
982296,517.1023591,7,1,2,Loyal
982299,32.75133862,1,1,0,Occasional
982309,272.3942705,6,1,2,Loyal
982339,101.8089504,7,1,0,Occasional
982344,572.9312225,7,1,2,Loyal
982371,87.09026993,5,1,0,Occasional
982373,11.64356506,1,1,0,Occasional
982380,152.4513917,4,1,0,Occasional
982400,117.0067952,6,1,0,Occasional
982411,127.8003585,4,1,0,Occasional
982414,334.8857384,4,1,0,Occasional
982416,290.837245,5,1,2,Loyal
982418,267.077329,4,1,0,Occasional
982420,39.55075818,1,1,0,Occasional
982428,677.620003,9,1,2,Loyal
982431,103.846449,4,1,0,Occasional
982434,100.1483813,6,1,0,Occasional
982440,433.1258777,7,1,2,Loyal
982443,45.09508977,2,1,0,Occasional
982449,122.744036,6,1,0,Occasional
982463,127.1903195,5,1,0,Occasional
982471,606.6944752,8,1,2,Loyal
982480,81.25973797,2,1,0,Occasional
982486,487.9507862,8,1,2,Loyal
982489,131.5665083,9,1,2,Loyal
982520,426.2202715,9,1,2,Loyal
982525,12.86205872,1,1,0,Occasional
982531,288.8351821,9,1,2,Loyal
982548,178.3748195,5,1,0,Occasional
982551,118.3431976,6,1,0,Occasional
982556,200.3277865,6,1,0,Occasional
982562,69.06045446,1,1,0,Occasional
982570,53.99789898,1,1,0,Occasional
982578,98.89849853,8,1,2,Loyal
982589,378.1656929,7,1,2,Loyal
982601,236.6386685,4,1,0,Occasional
982602,354.4270796,5,1,2,Loyal
982620,479.6200418,7,1,2,Loyal
982621,192.8187052,8,1,2,Loyal
982635,78.0492644,1,1,0,Occasional
982648,70.68196533,1,1,0,Occasional
982653,38.85799406,3,1,0,Occasional
982655,171.1563007,5,1,0,Occasional
982675,374.5891391,6,1,2,Loyal
982676,39.05203803,2,1,0,Occasional
982689,378.8110857,6,1,2,Loyal
982698,880.4440042,9,1,2,Loyal
982707,177.1345125,4,1,0,Occasional
982713,180.2600949,6,1,0,Occasional
982720,48.85193257,4,1,0,Occasional
982744,227.9769786,3,1,0,Occasional
982751,58.87584975,1,1,0,Occasional
982755,547.0793033,7,1,2,Loyal
982759,385.0959703,9,1,2,Loyal
982775,207.6298781,3,1,0,Occasional
982793,382.7565661,9,1,2,Loyal
982801,29.65596369,2,1,0,Occasional
982813,198.3956851,6,1,0,Occasional
982820,144.0984141,5,1,0,Occasional
982825,534.2551259,9,1,2,Loyal
982832,247.96326335999998,6,2,1,High Value
982841,39.62532833,2,1,0,Occasional
982853,67.88219363,2,1,0,Occasional
982860,303.7425915,4,1,0,Occasional
982867,271.20228761,6,2,1,High Value
982872,399.2247227,8,1,2,Loyal
982875,309.3841483,8,1,2,Loyal
982884,52.26387586,2,1,0,Occasional
982886,325.629839,7,1,2,Loyal
982891,295.0708192,9,1,2,Loyal
982909,217.6212586,3,1,0,Occasional
982916,129.3885654,4,1,0,Occasional
982917,168.4332345,2,1,0,Occasional
982924,305.7619553,8,1,2,Loyal
982929,194.4884569,8,1,2,Loyal
982961,85.81362045,3,1,0,Occasional
982984,26.72647634,1,1,0,Occasional
982994,42.15292251,3,1,0,Occasional
983000,308.8522753,9,1,2,Loyal
983008,27.75675076,1,1,0,Occasional
983016,370.9997378,10,2,1,High Value
983023,571.4755141,7,1,2,Loyal
983027,25.36830982,2,1,0,Occasional
983030,311.6704965,7,1,2,Loyal
983032,303.7722538,6,1,2,Loyal
983045,605.5131085,9,1,2,Loyal
983046,289.0531023,9,1,2,Loyal
983065,184.8604851,6,1,0,Occasional
983067,258.3967364,8,1,2,Loyal
983069,332.5669732,7,1,2,Loyal
983075,352.9513542,9,1,2,Loyal
983077,315.9879651,4,1,0,Occasional
983086,913.1714321000001,15,2,1,High Value
983102,369.3951741,6,1,2,Loyal
983104,331.2655373,4,1,0,Occasional
983108,175.5071628,4,1,0,Occasional
983111,172.4941168,2,1,0,Occasional
983113,212.975848,7,1,2,Loyal
983123,259.1866364,6,1,2,Loyal
983126,33.99551222,1,1,0,Occasional
983143,219.7987407,6,1,2,Loyal
983149,76.30746431,1,1,0,Occasional
983152,235.5957958,4,1,0,Occasional
983171,9.290711938,1,1,0,Occasional
983184,298.5615477,6,1,2,Loyal
983188,121.0725976,2,1,0,Occasional
983196,9.83018584,1,1,0,Occasional
983203,412.5430356,7,1,2,Loyal
983217,560.2771724,6,1,2,Loyal
983226,8.699320815,1,1,0,Occasional
983244,405.7197286,5,1,2,Loyal
983246,19.16995532,1,1,0,Occasional
983295,101.1581633,6,1,0,Occasional
983308,40.58308433,1,1,0,Occasional
983319,550.3706585,8,1,2,Loyal
983324,535.6603331,8,1,2,Loyal
983325,47.60018341,2,1,0,Occasional
983327,189.5305799,2,1,0,Occasional
983337,52.0846113,3,2,1,High Value
983345,160.7673056,3,1,0,Occasional
983346,148.4889474,3,1,0,Occasional
983353,53.5109604,1,1,0,Occasional
983357,74.32706494,3,1,0,Occasional
983358,346.4115872,8,1,2,Loyal
983365,358.6615824,8,1,2,Loyal
983381,52.03157912,3,1,0,Occasional
983383,10.47446195,1,1,0,Occasional
983386,159.32012064,3,2,1,High Value
983389,572.9881556,9,1,2,Loyal
983416,442.6923835,5,1,2,Loyal
983429,537.2039488,6,1,2,Loyal
983430,511.1079281,6,1,2,Loyal
983433,186.6281365,7,1,2,Loyal
983436,135.7555199,5,1,0,Occasional
983437,422.0356731,8,1,2,Loyal
983439,692.2310116,8,1,2,Loyal
983447,87.6069251,4,1,0,Occasional
983492,166.1480348,2,1,0,Occasional
983494,76.06986898,1,1,0,Occasional
983521,116.2922297,2,1,0,Occasional
983546,289.1972419,9,1,2,Loyal
983548,552.3582566,8,1,2,Loyal
983550,125.4935082,8,1,2,Loyal
983552,343.5064366,6,1,2,Loyal
983562,110.6135089,4,1,0,Occasional
983573,135.2673167,2,1,0,Occasional
983586,223.4355557,3,1,0,Occasional
983596,731.1488775,8,1,2,Loyal
983616,300.1717841,6,1,2,Loyal
983660,266.8777797,4,1,0,Occasional
983674,25.39352521,1,1,0,Occasional
983683,33.74913933,2,1,0,Occasional
983692,21.18163526,1,1,0,Occasional
983696,58.98018208,1,1,0,Occasional
983697,244.7055073,6,1,2,Loyal
983700,624.3654127,9,1,2,Loyal
983703,500.00648764,7,2,1,High Value
983767,189.2401977,5,1,0,Occasional
983775,68.85406923,1,1,0,Occasional
983777,52.83099073,6,1,0,Occasional
983787,265.5985089,4,1,0,Occasional
983795,385.5836044,4,1,2,Loyal
983844,146.23626222000001,8,2,1,High Value
983874,143.4575512,2,1,0,Occasional
983882,551.868523,7,1,2,Loyal
983883,152.8677615,5,1,0,Occasional
983905,553.4185903,8,1,2,Loyal
983907,286.3663899,6,1,2,Loyal
983909,333.4612702,7,1,2,Loyal
983910,177.518621,5,1,0,Occasional
983913,282.8790713,5,1,2,Loyal
983923,69.13740928,1,1,0,Occasional
983928,129.0755466,6,1,0,Occasional
983946,373.1330845,5,1,2,Loyal
983990,273.5762617,8,1,2,Loyal
984035,266.8639649,4,1,0,Occasional
984037,750.7649564,9,1,2,Loyal
984048,202.4411916,7,1,2,Loyal
984073,399.9280718,5,1,2,Loyal
984077,189.9261775,2,1,0,Occasional
984083,315.5420515,5,1,2,Loyal
984084,41.1394824,3,1,0,Occasional
984086,22.36603938,2,1,0,Occasional
984095,140.6230303,3,1,0,Occasional
984107,388.3628746,7,1,2,Loyal
984126,407.3246775,5,1,2,Loyal
984133,199.908654,6,1,0,Occasional
984137,136.681908,4,1,0,Occasional
984161,248.5129817,5,1,0,Occasional
984164,336.1773229,5,1,2,Loyal
984166,335.9167002,7,1,2,Loyal
984170,195.7984797,8,1,2,Loyal
984179,284.9124783,8,1,2,Loyal
984195,352.9662735,8,1,2,Loyal
984210,358.9306328,5,1,2,Loyal
984216,69.76918666,1,1,0,Occasional
984221,558.7574264,9,1,2,Loyal
984260,328.9199686,4,1,0,Occasional
984272,131.8230656,2,1,0,Occasional
984275,438.8260593,9,1,2,Loyal
984309,109.5426101,3,1,0,Occasional
984310,395.1659451,5,1,2,Loyal
984312,80.29158967,8,1,2,Loyal
984319,88.7095992,1,1,0,Occasional
984333,452.443019,8,1,2,Loyal
984361,322.9549366,6,1,2,Loyal
984363,426.6183632,8,1,2,Loyal
984376,162.7603281,2,1,0,Occasional
984385,237.6365159,5,1,0,Occasional
984387,115.2533464,2,1,0,Occasional
984389,624.6649959399999,13,2,1,High Value
984391,250.8066008,8,1,2,Loyal
984403,292.7184992,5,1,2,Loyal
984414,27.7498927,1,1,0,Occasional
984419,119.7443894,3,1,0,Occasional
984430,338.3785296,9,1,2,Loyal
984432,753.0435311,10,2,1,High Value
984450,153.3721942,2,1,0,Occasional
984470,52.06829173,3,1,0,Occasional
984471,81.58413059,3,1,0,Occasional
984513,158.4110036,2,1,0,Occasional
984520,29.50991686,2,1,0,Occasional
984529,335.0514527,7,1,2,Loyal
984531,146.8648027,5,1,0,Occasional
984544,526.0281421,7,1,2,Loyal
984549,40.47115171,1,1,0,Occasional
984550,243.7578689,7,1,2,Loyal
984590,149.1756956,7,1,2,Loyal
984591,430.2152802,6,1,2,Loyal
984592,22.39383333,2,1,0,Occasional
984596,325.2265491,8,1,2,Loyal
984600,67.60829726,1,1,0,Occasional
984622,481.5968211,9,1,2,Loyal
984651,47.83952423,1,1,0,Occasional
984661,38.3341436,2,1,0,Occasional
984664,88.5787867,7,1,0,Occasional
984665,146.6602346,7,1,2,Loyal
984680,92.52362298,3,1,0,Occasional
984695,103.79733612000001,3,2,1,High Value
984700,112.5159909,2,1,0,Occasional
984703,50.17584137,1,1,0,Occasional
984704,389.482384,7,1,2,Loyal
984709,694.8348757,9,1,2,Loyal
984717,308.4969966,9,1,2,Loyal
984723,130.7144978,6,1,0,Occasional
984728,362.6611695,13,2,1,High Value
984742,526.4211454,12,2,1,High Value
984744,592.4453817,9,1,2,Loyal
984753,408.3867707,6,1,2,Loyal
984801,420.7237912,7,1,2,Loyal
984806,220.7350998,3,1,0,Occasional
984822,753.8686533,9,1,2,Loyal
984846,882.7165075,9,1,2,Loyal
984864,39.23197026,3,1,0,Occasional
984879,130.8626921,2,1,0,Occasional
984890,171.9216979,6,1,0,Occasional
984903,758.5000124,9,1,2,Loyal
984905,46.06204511,1,1,0,Occasional
984906,112.4544301,5,1,0,Occasional
984907,332.1382995,8,1,2,Loyal
984909,252.2380869,7,1,2,Loyal
984917,470.0624913,8,2,1,High Value
984937,841.3385695,9,1,2,Loyal
984941,16.6735761,1,1,0,Occasional
984947,48.23805239,4,1,0,Occasional
984956,297.2404222,4,1,0,Occasional
984961,207.2125148,5,1,0,Occasional
984996,224.4807219,4,1,0,Occasional
985003,207.6841746,5,1,0,Occasional
985030,413.1827748,7,1,2,Loyal
985071,413.1010466,6,1,2,Loyal
985082,82.20453843,8,1,2,Loyal
985113,415.69526395,10,2,1,High Value
985127,266.3099149,4,1,0,Occasional
985137,47.10087038,3,1,0,Occasional
985142,179.1384463,3,1,0,Occasional
985156,42.77770756,2,1,0,Occasional
985159,47.56358503,2,1,0,Occasional
985164,47.13877554,2,1,0,Occasional
985169,277.9414416,7,1,2,Loyal
985173,76.23175808,1,1,0,Occasional
985190,133.9264789,4,1,0,Occasional
985219,66.06683234,4,1,0,Occasional
985223,121.3196921,2,1,0,Occasional
985233,539.31429899,9,2,1,High Value
985234,153.639157,7,1,2,Loyal
985239,286.9801802,5,1,2,Loyal
985250,57.88804929,1,1,0,Occasional
985287,171.9564585,8,1,2,Loyal
985292,35.48563149,1,1,0,Occasional
985293,117.1395796,6,1,0,Occasional
985306,61.40914504,5,1,0,Occasional
985319,73.37088422,7,1,0,Occasional
985331,584.1856155,9,1,2,Loyal
985334,527.4275198,7,1,2,Loyal
985348,56.65480204,2,1,0,Occasional
985352,270.2221294,4,1,0,Occasional
985370,59.48263356,1,1,0,Occasional
985372,15.297789,1,1,0,Occasional
985387,92.574795,8,1,2,Loyal
985389,524.8691841,7,1,2,Loyal
985397,439.3060238,5,1,2,Loyal
985410,214.3033837,6,1,2,Loyal
985411,341.7376588,6,1,2,Loyal
985421,359.3930469,5,1,2,Loyal
985430,426.5181606,6,1,2,Loyal
985436,71.50100717,3,1,0,Occasional
985455,514.5897359,7,1,2,Loyal
985463,243.2322467,9,1,2,Loyal
985489,19.67219648,2,1,0,Occasional
985505,225.7772061,5,1,0,Occasional
985514,328.3907868,9,1,2,Loyal
985515,425.4603983,6,1,2,Loyal
985530,505.6128244,8,1,2,Loyal
985532,91.19400529,8,1,2,Loyal
985534,65.11922677,4,1,0,Occasional
985545,57.02223061,3,1,0,Occasional
985562,624.732055,9,1,2,Loyal
985572,153.02283176,4,2,1,High Value
985573,237.4086285,3,1,0,Occasional
985602,196.8020508,6,1,0,Occasional
985611,48.44936188,3,1,0,Occasional
985626,265.672001,6,1,2,Loyal
985643,343.438254,9,1,2,Loyal
985656,57.33515002,1,1,0,Occasional
985678,319.9421554,4,1,0,Occasional
985684,319.1051686,5,1,2,Loyal
985685,48.10605456,1,1,0,Occasional
985693,350.0145123,6,1,2,Loyal
985707,354.577906,7,1,2,Loyal
985729,295.6839795,5,1,2,Loyal
985730,82.68017516,2,1,0,Occasional
985731,85.57965783,1,1,0,Occasional
985741,172.839425,3,1,0,Occasional
985756,552.9853699,9,1,2,Loyal
985797,545.0427805,7,1,2,Loyal
985816,253.9337796,3,1,0,Occasional
985820,429.490472,9,1,2,Loyal
985868,120.4624074,9,1,2,Loyal
985876,421.769282,7,1,2,Loyal
985877,29.75123656,2,1,0,Occasional
985882,54.19758348,2,1,0,Occasional
985900,158.3464249,2,1,0,Occasional
985917,69.04938084,1,1,0,Occasional
985930,85.54691773,3,1,0,Occasional
985949,303.4570523,9,1,2,Loyal
985969,117.9369057,8,1,2,Loyal
985976,497.9992339,9,1,2,Loyal
985977,249.3472856,4,1,0,Occasional
985978,323.8525923,9,1,2,Loyal
985997,173.2958556,5,1,0,Occasional
986011,277.1609904,5,1,0,Occasional
986012,250.8099686,5,1,0,Occasional
986026,363.9264303,9,1,2,Loyal
986036,251.9976494,3,1,0,Occasional
986041,56.96574816,1,1,0,Occasional
986044,563.1368833,7,1,2,Loyal
986050,384.6882751,6,1,2,Loyal
986062,250.7280654,6,1,2,Loyal
986068,171.2064685,2,1,0,Occasional
986078,163.218218,3,1,0,Occasional
986101,129.5908323,5,1,0,Occasional
986109,227.3798034,5,1,0,Occasional
986138,275.0153547,6,1,2,Loyal
986159,501.614466,9,1,2,Loyal
986165,109.7567601,4,1,0,Occasional
986174,127.6150293,4,1,0,Occasional
986184,216.6725992,4,1,0,Occasional
986196,246.0161937,7,1,2,Loyal
986228,132.942907,8,1,2,Loyal
986244,324.8328891,8,1,2,Loyal
986245,344.3212293,5,1,2,Loyal
986258,35.13073472,1,1,0,Occasional
986263,189.4872398,6,1,0,Occasional
986265,373.7360097,9,1,2,Loyal
986266,47.70144416,1,1,0,Occasional
986275,162.6678049,2,1,0,Occasional
986276,88.69391592,4,1,0,Occasional
986284,145.296062,5,1,0,Occasional
986286,347.0088818,6,1,2,Loyal
986304,765.2851642,8,1,2,Loyal
986318,125.0705641,6,1,0,Occasional
986328,641.9488227,8,1,2,Loyal
986336,275.4248749,3,1,0,Occasional
986337,471.1919353,8,1,2,Loyal
986351,53.21684279,3,1,0,Occasional
986354,34.12850634,1,1,0,Occasional
986365,639.7604224,9,1,2,Loyal
986367,217.04169018,5,2,1,High Value
986404,272.7383351,5,1,0,Occasional
986406,456.7212274,5,1,2,Loyal
986424,866.6374187,9,1,2,Loyal
986440,107.2282481,3,1,0,Occasional
986445,147.0530197,5,1,0,Occasional
986449,180.1095122,8,1,2,Loyal
986453,471.0518765,6,1,2,Loyal
986457,179.4587067,3,1,0,Occasional
